date,state,deaths
4/10/2020 12:00:00 AM,Florida,84
4/11/2020 12:00:00 AM,Florida,1
4/11/2020 12:00:00 AM,Florida,2
4/11/2020 12:00:00 AM,Florida,3
4/11/2020 12:00:00 AM,Florida,4
4/11/2020 12:00:00 AM,Florida,5
4/11/2020 12:00:00 AM,Florida,6
4/11/2020 12:00:00 AM,Florida,7
4/11/2020 12:00:00 AM,Florida,8
4/11/2020 12:00:00 AM,Florida,9
4/11/2020 12:00:00 AM,Florida,12
4/11/2020 12:00:00 AM,Florida,13
4/11/2020 12:00:00 AM,Florida,15
4/11/2020 12:00:00 AM,Florida,16
4/11/2020 12:00:00 AM,Florida,76
4/11/2020 12:00:00 AM,Florida,80
4/11/2020 12:00:00 AM,Florida,93
4/12/2020 12:00:00 AM,Florida,1
4/12/2020 12:00:00 AM,Florida,2
4/12/2020 12:00:00 AM,Florida,3
4/12/2020 12:00:00 AM,Florida,4
4/12/2020 12:00:00 AM,Florida,5
4/12/2020 12:00:00 AM,Florida,6
4/12/2020 12:00:00 AM,Florida,7
4/12/2020 12:00:00 AM,Florida,8
4/12/2020 12:00:00 AM,Florida,9
4/12/2020 12:00:00 AM,Florida,12
4/12/2020 12:00:00 AM,Florida,13
4/12/2020 12:00:00 AM,Florida,16
4/12/2020 12:00:00 AM,Florida,76
4/12/2020 12:00:00 AM,Florida,81
4/12/2020 12:00:00 AM,Florida,97
4/13/2020 12:00:00 AM,Florida,1
4/13/2020 12:00:00 AM,Florida,2
4/13/2020 12:00:00 AM,Florida,3
4/13/2020 12:00:00 AM,Florida,4
4/13/2020 12:00:00 AM,Florida,5
4/13/2020 12:00:00 AM,Florida,6
4/13/2020 12:00:00 AM,Florida,7
4/13/2020 12:00:00 AM,Florida,9
4/13/2020 12:00:00 AM,Florida,12
4/13/2020 12:00:00 AM,Florida,13
4/13/2020 12:00:00 AM,Florida,14
4/13/2020 12:00:00 AM,Florida,15
4/13/2020 12:00:00 AM,Florida,16
4/13/2020 12:00:00 AM,Florida,18
4/13/2020 12:00:00 AM,Florida,77
4/13/2020 12:00:00 AM,Florida,92
4/13/2020 12:00:00 AM,Florida,109
4/14/2020 12:00:00 AM,Florida,1
4/14/2020 12:00:00 AM,Florida,2
4/14/2020 12:00:00 AM,Florida,3
4/14/2020 12:00:00 AM,Florida,4
4/14/2020 12:00:00 AM,Florida,5
4/14/2020 12:00:00 AM,Florida,6
4/14/2020 12:00:00 AM,Florida,7
4/14/2020 12:00:00 AM,Florida,8
4/14/2020 12:00:00 AM,Florida,9
4/14/2020 12:00:00 AM,Florida,10
4/14/2020 12:00:00 AM,Florida,14
4/14/2020 12:00:00 AM,Florida,16
4/14/2020 12:00:00 AM,Florida,17
4/14/2020 12:00:00 AM,Florida,18
4/14/2020 12:00:00 AM,Florida,19
4/14/2020 12:00:00 AM,Florida,81
4/14/2020 12:00:00 AM,Florida,103
4/14/2020 12:00:00 AM,Florida,143
4/15/2020 12:00:00 AM,Florida,1
4/15/2020 12:00:00 AM,Florida,2
4/15/2020 12:00:00 AM,Florida,3
4/15/2020 12:00:00 AM,Florida,4
4/15/2020 12:00:00 AM,Florida,5
4/15/2020 12:00:00 AM,Florida,6
4/15/2020 12:00:00 AM,Florida,8
4/15/2020 12:00:00 AM,Florida,9
4/15/2020 12:00:00 AM,Florida,10
4/15/2020 12:00:00 AM,Florida,11
4/15/2020 12:00:00 AM,Florida,14
4/15/2020 12:00:00 AM,Florida,17
4/15/2020 12:00:00 AM,Florida,18
4/15/2020 12:00:00 AM,Florida,19
4/15/2020 12:00:00 AM,Florida,23
4/15/2020 12:00:00 AM,Florida,94
4/15/2020 12:00:00 AM,Florida,107
4/15/2020 12:00:00 AM,Florida,155
4/16/2020 12:00:00 AM,Florida,1
4/16/2020 12:00:00 AM,Florida,2
4/16/2020 12:00:00 AM,Florida,3
4/16/2020 12:00:00 AM,Florida,4
4/16/2020 12:00:00 AM,Florida,5
4/16/2020 12:00:00 AM,Florida,6
4/16/2020 12:00:00 AM,Florida,7
4/16/2020 12:00:00 AM,Florida,8
4/16/2020 12:00:00 AM,Florida,9
4/16/2020 12:00:00 AM,Florida,11
4/16/2020 12:00:00 AM,Florida,14
4/16/2020 12:00:00 AM,Florida,17
4/16/2020 12:00:00 AM,Florida,18
4/16/2020 12:00:00 AM,Florida,20
4/16/2020 12:00:00 AM,Florida,24
4/16/2020 12:00:00 AM,Florida,101
4/16/2020 12:00:00 AM,Florida,112
4/16/2020 12:00:00 AM,Florida,183
4/17/2020 12:00:00 AM,Florida,1
4/17/2020 12:00:00 AM,Florida,2
4/17/2020 12:00:00 AM,Florida,3
4/17/2020 12:00:00 AM,Florida,4
4/17/2020 12:00:00 AM,Florida,5
4/17/2020 12:00:00 AM,Florida,6
4/17/2020 12:00:00 AM,Florida,7
4/17/2020 12:00:00 AM,Florida,8
4/17/2020 12:00:00 AM,Florida,9
4/17/2020 12:00:00 AM,Florida,11
4/17/2020 12:00:00 AM,Florida,12
4/17/2020 12:00:00 AM,Florida,15
4/17/2020 12:00:00 AM,Florida,16
4/17/2020 12:00:00 AM,Florida,19
4/17/2020 12:00:00 AM,Florida,22
4/17/2020 12:00:00 AM,Florida,23
4/17/2020 12:00:00 AM,Florida,25
4/17/2020 12:00:00 AM,Florida,29
4/17/2020 12:00:00 AM,Florida,107
4/17/2020 12:00:00 AM,Florida,115
4/17/2020 12:00:00 AM,Florida,195
4/18/2020 12:00:00 AM,Florida,1
4/18/2020 12:00:00 AM,Florida,2
4/18/2020 12:00:00 AM,Florida,3
4/18/2020 12:00:00 AM,Florida,4
4/18/2020 12:00:00 AM,Florida,5
4/18/2020 12:00:00 AM,Florida,6
4/18/2020 12:00:00 AM,Florida,7
4/18/2020 12:00:00 AM,Florida,8
4/18/2020 12:00:00 AM,Florida,9
4/18/2020 12:00:00 AM,Florida,10
4/18/2020 12:00:00 AM,Florida,11
4/18/2020 12:00:00 AM,Florida,12
4/18/2020 12:00:00 AM,Florida,13
4/18/2020 12:00:00 AM,Florida,15
4/18/2020 12:00:00 AM,Florida,16
4/18/2020 12:00:00 AM,Florida,19
4/18/2020 12:00:00 AM,Florida,22
4/18/2020 12:00:00 AM,Florida,23
4/18/2020 12:00:00 AM,Florida,25
4/18/2020 12:00:00 AM,Florida,31
4/18/2020 12:00:00 AM,Florida,114
4/18/2020 12:00:00 AM,Florida,115
4/18/2020 12:00:00 AM,Florida,198
4/19/2020 12:00:00 AM,Florida,1
4/19/2020 12:00:00 AM,Florida,2
4/19/2020 12:00:00 AM,Florida,3
4/19/2020 12:00:00 AM,Florida,4
4/19/2020 12:00:00 AM,Florida,5
4/19/2020 12:00:00 AM,Florida,6
4/19/2020 12:00:00 AM,Florida,7
4/19/2020 12:00:00 AM,Florida,8
4/19/2020 12:00:00 AM,Florida,9
4/19/2020 12:00:00 AM,Florida,10
4/19/2020 12:00:00 AM,Florida,11
4/19/2020 12:00:00 AM,Florida,12
4/19/2020 12:00:00 AM,Florida,15
4/19/2020 12:00:00 AM,Florida,16
4/19/2020 12:00:00 AM,Florida,19
4/19/2020 12:00:00 AM,Florida,22
4/19/2020 12:00:00 AM,Florida,23
4/19/2020 12:00:00 AM,Florida,27
4/19/2020 12:00:00 AM,Florida,31
4/19/2020 12:00:00 AM,Florida,115
4/19/2020 12:00:00 AM,Florida,121
4/19/2020 12:00:00 AM,Florida,207
4/20/2020 12:00:00 AM,Florida,1
4/20/2020 12:00:00 AM,Florida,2
4/20/2020 12:00:00 AM,Florida,3
4/20/2020 12:00:00 AM,Florida,4
4/20/2020 12:00:00 AM,Florida,5
4/20/2020 12:00:00 AM,Florida,6
4/20/2020 12:00:00 AM,Florida,7
4/20/2020 12:00:00 AM,Florida,8
4/20/2020 12:00:00 AM,Florida,9
4/20/2020 12:00:00 AM,Florida,10
4/20/2020 12:00:00 AM,Florida,11
4/20/2020 12:00:00 AM,Florida,14
4/20/2020 12:00:00 AM,Florida,15
4/20/2020 12:00:00 AM,Florida,16
4/20/2020 12:00:00 AM,Florida,19
4/20/2020 12:00:00 AM,Florida,26
4/20/2020 12:00:00 AM,Florida,28
4/20/2020 12:00:00 AM,Florida,33
4/20/2020 12:00:00 AM,Florida,122
4/20/2020 12:00:00 AM,Florida,223
4/21/2020 12:00:00 AM,Florida,1
4/21/2020 12:00:00 AM,Florida,2
4/21/2020 12:00:00 AM,Florida,3
4/21/2020 12:00:00 AM,Florida,4
4/21/2020 12:00:00 AM,Florida,6
4/21/2020 12:00:00 AM,Florida,7
4/21/2020 12:00:00 AM,Florida,8
4/21/2020 12:00:00 AM,Florida,9
4/21/2020 12:00:00 AM,Florida,10
4/21/2020 12:00:00 AM,Florida,11
4/21/2020 12:00:00 AM,Florida,13
4/21/2020 12:00:00 AM,Florida,15
4/21/2020 12:00:00 AM,Florida,16
4/21/2020 12:00:00 AM,Florida,17
4/21/2020 12:00:00 AM,Florida,18
4/21/2020 12:00:00 AM,Florida,20
4/21/2020 12:00:00 AM,Florida,26
4/21/2020 12:00:00 AM,Florida,29
4/21/2020 12:00:00 AM,Florida,30
4/21/2020 12:00:00 AM,Florida,34
4/21/2020 12:00:00 AM,Florida,126
4/21/2020 12:00:00 AM,Florida,131
4/21/2020 12:00:00 AM,Florida,233
4/22/2020 12:00:00 AM,Florida,1
4/22/2020 12:00:00 AM,Florida,2
4/22/2020 12:00:00 AM,Florida,3
4/22/2020 12:00:00 AM,Florida,4
4/22/2020 12:00:00 AM,Florida,5
4/22/2020 12:00:00 AM,Florida,6
4/22/2020 12:00:00 AM,Florida,7
4/22/2020 12:00:00 AM,Florida,8
4/22/2020 12:00:00 AM,Florida,9
4/22/2020 12:00:00 AM,Florida,10
4/22/2020 12:00:00 AM,Florida,11
4/22/2020 12:00:00 AM,Florida,13
4/22/2020 12:00:00 AM,Florida,15
4/22/2020 12:00:00 AM,Florida,16
4/22/2020 12:00:00 AM,Florida,17
4/22/2020 12:00:00 AM,Florida,19
4/22/2020 12:00:00 AM,Florida,20
4/22/2020 12:00:00 AM,Florida,27
4/22/2020 12:00:00 AM,Florida,29
4/22/2020 12:00:00 AM,Florida,31
4/22/2020 12:00:00 AM,Florida,34
4/22/2020 12:00:00 AM,Florida,131
4/22/2020 12:00:00 AM,Florida,141
4/22/2020 12:00:00 AM,Florida,240
4/23/2020 12:00:00 AM,Florida,1
4/23/2020 12:00:00 AM,Florida,2
4/23/2020 12:00:00 AM,Florida,3
4/23/2020 12:00:00 AM,Florida,4
4/23/2020 12:00:00 AM,Florida,5
4/23/2020 12:00:00 AM,Florida,6
4/23/2020 12:00:00 AM,Florida,7
4/23/2020 12:00:00 AM,Florida,8
4/23/2020 12:00:00 AM,Florida,9
4/23/2020 12:00:00 AM,Florida,10
4/23/2020 12:00:00 AM,Florida,12
4/23/2020 12:00:00 AM,Florida,14
4/23/2020 12:00:00 AM,Florida,17
4/23/2020 12:00:00 AM,Florida,21
4/23/2020 12:00:00 AM,Florida,23
4/23/2020 12:00:00 AM,Florida,28
4/23/2020 12:00:00 AM,Florida,32
4/23/2020 12:00:00 AM,Florida,39
4/23/2020 12:00:00 AM,Florida,144
4/23/2020 12:00:00 AM,Florida,157
4/23/2020 12:00:00 AM,Florida,270
3/12/2020 12:00:00 AM,Georgia,1
3/13/2020 12:00:00 AM,Georgia,1
3/14/2020 12:00:00 AM,Georgia,1
3/15/2020 12:00:00 AM,Georgia,1
3/16/2020 12:00:00 AM,Georgia,1
3/17/2020 12:00:00 AM,Georgia,1
3/18/2020 12:00:00 AM,Georgia,1
3/18/2020 12:00:00 AM,Georgia,2
3/19/2020 12:00:00 AM,Georgia,1
3/19/2020 12:00:00 AM,Georgia,2
3/19/2020 12:00:00 AM,Georgia,4
3/20/2020 12:00:00 AM,Georgia,1
3/20/2020 12:00:00 AM,Georgia,2
3/20/2020 12:00:00 AM,Georgia,6
3/21/2020 12:00:00 AM,Georgia,1
3/21/2020 12:00:00 AM,Georgia,2
3/21/2020 12:00:00 AM,Georgia,3
3/21/2020 12:00:00 AM,Georgia,5
3/21/2020 12:00:00 AM,Georgia,6
3/22/2020 12:00:00 AM,Georgia,1
3/22/2020 12:00:00 AM,Georgia,2
3/22/2020 12:00:00 AM,Georgia,3
3/22/2020 12:00:00 AM,Georgia,5
3/22/2020 12:00:00 AM,Georgia,6
3/23/2020 12:00:00 AM,Georgia,1
3/23/2020 12:00:00 AM,Georgia,2
3/23/2020 12:00:00 AM,Georgia,3
3/23/2020 12:00:00 AM,Georgia,5
3/23/2020 12:00:00 AM,Georgia,6
3/24/2020 12:00:00 AM,Georgia,1
3/24/2020 12:00:00 AM,Georgia,2
3/24/2020 12:00:00 AM,Georgia,4
3/24/2020 12:00:00 AM,Georgia,5
3/24/2020 12:00:00 AM,Georgia,6
3/25/2020 12:00:00 AM,Georgia,1
3/25/2020 12:00:00 AM,Georgia,2
3/25/2020 12:00:00 AM,Georgia,4
3/25/2020 12:00:00 AM,Georgia,5
3/25/2020 12:00:00 AM,Georgia,6
3/25/2020 12:00:00 AM,Georgia,14
3/26/2020 12:00:00 AM,Georgia,1
3/26/2020 12:00:00 AM,Georgia,2
3/26/2020 12:00:00 AM,Georgia,4
3/26/2020 12:00:00 AM,Georgia,5
3/26/2020 12:00:00 AM,Georgia,6
3/26/2020 12:00:00 AM,Georgia,23
3/27/2020 12:00:00 AM,Georgia,1
3/27/2020 12:00:00 AM,Georgia,2
3/27/2020 12:00:00 AM,Georgia,5
3/27/2020 12:00:00 AM,Georgia,12
3/28/2020 12:00:00 AM,Georgia,1
3/28/2020 12:00:00 AM,Georgia,2
3/28/2020 12:00:00 AM,Georgia,3
3/28/2020 12:00:00 AM,Georgia,6
3/28/2020 12:00:00 AM,Georgia,9
3/28/2020 12:00:00 AM,Georgia,13
3/28/2020 12:00:00 AM,Georgia,17
3/29/2020 12:00:00 AM,Georgia,1
3/29/2020 12:00:00 AM,Georgia,2
3/29/2020 12:00:00 AM,Georgia,3
3/29/2020 12:00:00 AM,Georgia,6
3/29/2020 12:00:00 AM,Georgia,9
3/29/2020 12:00:00 AM,Georgia,12
3/29/2020 12:00:00 AM,Georgia,17
3/30/2020 12:00:00 AM,Georgia,1
3/30/2020 12:00:00 AM,Georgia,2
3/30/2020 12:00:00 AM,Georgia,3
3/30/2020 12:00:00 AM,Georgia,5
3/30/2020 12:00:00 AM,Georgia,6
3/30/2020 12:00:00 AM,Georgia,11
3/30/2020 12:00:00 AM,Georgia,16
3/30/2020 12:00:00 AM,Georgia,18
3/31/2020 12:00:00 AM,Georgia,1
3/31/2020 12:00:00 AM,Georgia,2
3/31/2020 12:00:00 AM,Georgia,3
3/31/2020 12:00:00 AM,Georgia,4
3/31/2020 12:00:00 AM,Georgia,5
3/31/2020 12:00:00 AM,Georgia,7
3/31/2020 12:00:00 AM,Georgia,13
3/31/2020 12:00:00 AM,Georgia,18
3/31/2020 12:00:00 AM,Georgia,26
4/1/2020 12:00:00 AM,Georgia,1
4/1/2020 12:00:00 AM,Georgia,2
4/1/2020 12:00:00 AM,Georgia,3
4/1/2020 12:00:00 AM,Georgia,4
4/1/2020 12:00:00 AM,Georgia,5
4/1/2020 12:00:00 AM,Georgia,6
4/1/2020 12:00:00 AM,Georgia,7
4/1/2020 12:00:00 AM,Georgia,15
4/1/2020 12:00:00 AM,Georgia,20
4/1/2020 12:00:00 AM,Georgia,29
4/2/2020 12:00:00 AM,Georgia,1
4/2/2020 12:00:00 AM,Georgia,2
4/2/2020 12:00:00 AM,Georgia,3
4/2/2020 12:00:00 AM,Georgia,4
4/2/2020 12:00:00 AM,Georgia,5
4/2/2020 12:00:00 AM,Georgia,6
4/2/2020 12:00:00 AM,Georgia,7
4/2/2020 12:00:00 AM,Georgia,8
4/2/2020 12:00:00 AM,Georgia,17
4/2/2020 12:00:00 AM,Georgia,23
4/2/2020 12:00:00 AM,Georgia,30
4/3/2020 12:00:00 AM,Georgia,1
4/3/2020 12:00:00 AM,Georgia,2
4/3/2020 12:00:00 AM,Georgia,3
4/3/2020 12:00:00 AM,Georgia,4
4/3/2020 12:00:00 AM,Georgia,5
4/3/2020 12:00:00 AM,Georgia,6
4/3/2020 12:00:00 AM,Georgia,8
4/3/2020 12:00:00 AM,Georgia,20
4/3/2020 12:00:00 AM,Georgia,26
4/3/2020 12:00:00 AM,Georgia,30
4/4/2020 12:00:00 AM,Georgia,1
4/4/2020 12:00:00 AM,Georgia,2
4/4/2020 12:00:00 AM,Georgia,3
4/4/2020 12:00:00 AM,Georgia,4
4/4/2020 12:00:00 AM,Georgia,5
4/4/2020 12:00:00 AM,Georgia,6
4/4/2020 12:00:00 AM,Georgia,7
4/4/2020 12:00:00 AM,Georgia,8
4/4/2020 12:00:00 AM,Georgia,9
4/4/2020 12:00:00 AM,Georgia,23
4/4/2020 12:00:00 AM,Georgia,26
4/4/2020 12:00:00 AM,Georgia,30
4/5/2020 12:00:00 AM,Georgia,1
4/5/2020 12:00:00 AM,Georgia,2
4/5/2020 12:00:00 AM,Georgia,3
4/5/2020 12:00:00 AM,Georgia,4
4/5/2020 12:00:00 AM,Georgia,5
4/5/2020 12:00:00 AM,Georgia,6
4/5/2020 12:00:00 AM,Georgia,7
4/5/2020 12:00:00 AM,Georgia,8
4/5/2020 12:00:00 AM,Georgia,9
4/5/2020 12:00:00 AM,Georgia,24
4/5/2020 12:00:00 AM,Georgia,28
4/5/2020 12:00:00 AM,Georgia,31
4/6/2020 12:00:00 AM,Georgia,1
4/6/2020 12:00:00 AM,Georgia,2
4/6/2020 12:00:00 AM,Georgia,3
4/6/2020 12:00:00 AM,Georgia,4
4/6/2020 12:00:00 AM,Georgia,5
4/6/2020 12:00:00 AM,Georgia,6
4/6/2020 12:00:00 AM,Georgia,8
4/6/2020 12:00:00 AM,Georgia,9
4/6/2020 12:00:00 AM,Georgia,10
4/6/2020 12:00:00 AM,Georgia,11
4/6/2020 12:00:00 AM,Georgia,13
4/6/2020 12:00:00 AM,Georgia,26
4/6/2020 12:00:00 AM,Georgia,32
4/6/2020 12:00:00 AM,Georgia,44
4/7/2020 12:00:00 AM,Georgia,1
4/7/2020 12:00:00 AM,Georgia,2
4/7/2020 12:00:00 AM,Georgia,3
4/7/2020 12:00:00 AM,Georgia,4
4/7/2020 12:00:00 AM,Georgia,5
4/7/2020 12:00:00 AM,Georgia,6
4/7/2020 12:00:00 AM,Georgia,9
4/7/2020 12:00:00 AM,Georgia,10
4/7/2020 12:00:00 AM,Georgia,11
4/7/2020 12:00:00 AM,Georgia,12
4/7/2020 12:00:00 AM,Georgia,13
4/7/2020 12:00:00 AM,Georgia,15
4/7/2020 12:00:00 AM,Georgia,29
4/7/2020 12:00:00 AM,Georgia,39
4/7/2020 12:00:00 AM,Georgia,56
4/8/2020 12:00:00 AM,Georgia,1
4/8/2020 12:00:00 AM,Georgia,2
4/8/2020 12:00:00 AM,Georgia,3
4/8/2020 12:00:00 AM,Georgia,4
4/8/2020 12:00:00 AM,Georgia,5
4/8/2020 12:00:00 AM,Georgia,6
4/8/2020 12:00:00 AM,Georgia,7
4/8/2020 12:00:00 AM,Georgia,9
4/8/2020 12:00:00 AM,Georgia,10
4/8/2020 12:00:00 AM,Georgia,12
4/8/2020 12:00:00 AM,Georgia,14
4/8/2020 12:00:00 AM,Georgia,17
4/8/2020 12:00:00 AM,Georgia,29
4/8/2020 12:00:00 AM,Georgia,42
4/8/2020 12:00:00 AM,Georgia,62
4/9/2020 12:00:00 AM,Georgia,1
4/9/2020 12:00:00 AM,Georgia,2
4/9/2020 12:00:00 AM,Georgia,3
4/9/2020 12:00:00 AM,Georgia,4
4/9/2020 12:00:00 AM,Georgia,5
4/9/2020 12:00:00 AM,Georgia,6
4/9/2020 12:00:00 AM,Georgia,7
4/9/2020 12:00:00 AM,Georgia,8
4/9/2020 12:00:00 AM,Georgia,9
4/9/2020 12:00:00 AM,Georgia,10
4/9/2020 12:00:00 AM,Georgia,11
4/9/2020 12:00:00 AM,Georgia,13
4/9/2020 12:00:00 AM,Georgia,15
4/9/2020 12:00:00 AM,Georgia,17
4/9/2020 12:00:00 AM,Georgia,32
4/9/2020 12:00:00 AM,Georgia,48
4/9/2020 12:00:00 AM,Georgia,66
4/10/2020 12:00:00 AM,Georgia,1
4/10/2020 12:00:00 AM,Georgia,2
4/10/2020 12:00:00 AM,Georgia,3
4/10/2020 12:00:00 AM,Georgia,4
4/10/2020 12:00:00 AM,Georgia,5
4/10/2020 12:00:00 AM,Georgia,6
4/10/2020 12:00:00 AM,Georgia,7
4/10/2020 12:00:00 AM,Georgia,9
4/10/2020 12:00:00 AM,Georgia,10
4/10/2020 12:00:00 AM,Georgia,11
4/10/2020 12:00:00 AM,Georgia,13
4/10/2020 12:00:00 AM,Georgia,15
4/10/2020 12:00:00 AM,Georgia,17
4/10/2020 12:00:00 AM,Georgia,33
4/10/2020 12:00:00 AM,Georgia,50
4/10/2020 12:00:00 AM,Georgia,68
4/11/2020 12:00:00 AM,Georgia,1
4/11/2020 12:00:00 AM,Georgia,2
4/11/2020 12:00:00 AM,Georgia,3
4/11/2020 12:00:00 AM,Georgia,4
4/11/2020 12:00:00 AM,Georgia,5
4/11/2020 12:00:00 AM,Georgia,6
4/11/2020 12:00:00 AM,Georgia,7
4/11/2020 12:00:00 AM,Georgia,9
4/11/2020 12:00:00 AM,Georgia,10
4/11/2020 12:00:00 AM,Georgia,11
4/11/2020 12:00:00 AM,Georgia,13
4/11/2020 12:00:00 AM,Georgia,14
4/11/2020 12:00:00 AM,Georgia,15
4/11/2020 12:00:00 AM,Georgia,18
4/11/2020 12:00:00 AM,Georgia,32
4/11/2020 12:00:00 AM,Georgia,50
4/11/2020 12:00:00 AM,Georgia,72
4/12/2020 12:00:00 AM,Georgia,1
4/12/2020 12:00:00 AM,Georgia,2
4/12/2020 12:00:00 AM,Georgia,3
4/12/2020 12:00:00 AM,Georgia,4
4/12/2020 12:00:00 AM,Georgia,5
4/12/2020 12:00:00 AM,Georgia,6
4/12/2020 12:00:00 AM,Georgia,7
4/12/2020 12:00:00 AM,Georgia,9
4/12/2020 12:00:00 AM,Georgia,10
4/12/2020 12:00:00 AM,Georgia,11
4/12/2020 12:00:00 AM,Georgia,14
4/12/2020 12:00:00 AM,Georgia,15
4/12/2020 12:00:00 AM,Georgia,16
4/12/2020 12:00:00 AM,Georgia,19
4/12/2020 12:00:00 AM,Georgia,35
4/12/2020 12:00:00 AM,Georgia,50
4/12/2020 12:00:00 AM,Georgia,72
4/13/2020 12:00:00 AM,Georgia,1
4/13/2020 12:00:00 AM,Georgia,2
4/13/2020 12:00:00 AM,Georgia,3
4/13/2020 12:00:00 AM,Georgia,4
4/13/2020 12:00:00 AM,Georgia,5
4/13/2020 12:00:00 AM,Georgia,6
4/13/2020 12:00:00 AM,Georgia,7
4/13/2020 12:00:00 AM,Georgia,8
4/13/2020 12:00:00 AM,Georgia,9
4/13/2020 12:00:00 AM,Georgia,10
4/13/2020 12:00:00 AM,Georgia,12
4/13/2020 12:00:00 AM,Georgia,15
4/13/2020 12:00:00 AM,Georgia,16
4/13/2020 12:00:00 AM,Georgia,17
4/13/2020 12:00:00 AM,Georgia,24
4/13/2020 12:00:00 AM,Georgia,36
4/13/2020 12:00:00 AM,Georgia,52
4/13/2020 12:00:00 AM,Georgia,78
4/14/2020 12:00:00 AM,Georgia,1
4/14/2020 12:00:00 AM,Georgia,2
4/14/2020 12:00:00 AM,Georgia,3
4/14/2020 12:00:00 AM,Georgia,4
4/14/2020 12:00:00 AM,Georgia,5
4/14/2020 12:00:00 AM,Georgia,6
4/14/2020 12:00:00 AM,Georgia,7
4/14/2020 12:00:00 AM,Georgia,9
4/14/2020 12:00:00 AM,Georgia,11
4/14/2020 12:00:00 AM,Georgia,12
4/14/2020 12:00:00 AM,Georgia,15
4/14/2020 12:00:00 AM,Georgia,17
4/14/2020 12:00:00 AM,Georgia,19
4/14/2020 12:00:00 AM,Georgia,29
4/14/2020 12:00:00 AM,Georgia,41
4/14/2020 12:00:00 AM,Georgia,60
4/14/2020 12:00:00 AM,Georgia,78
4/15/2020 12:00:00 AM,Georgia,1
4/15/2020 12:00:00 AM,Georgia,2
4/15/2020 12:00:00 AM,Georgia,3
4/15/2020 12:00:00 AM,Georgia,4
4/15/2020 12:00:00 AM,Georgia,5
4/15/2020 12:00:00 AM,Georgia,6
4/15/2020 12:00:00 AM,Georgia,7
4/15/2020 12:00:00 AM,Georgia,8
4/15/2020 12:00:00 AM,Georgia,9
4/15/2020 12:00:00 AM,Georgia,11
4/15/2020 12:00:00 AM,Georgia,12
4/15/2020 12:00:00 AM,Georgia,13
4/15/2020 12:00:00 AM,Georgia,15
4/15/2020 12:00:00 AM,Georgia,16
4/15/2020 12:00:00 AM,Georgia,20
4/15/2020 12:00:00 AM,Georgia,32
4/15/2020 12:00:00 AM,Georgia,44
4/15/2020 12:00:00 AM,Georgia,63
4/15/2020 12:00:00 AM,Georgia,84
4/16/2020 12:00:00 AM,Georgia,1
4/16/2020 12:00:00 AM,Georgia,2
4/16/2020 12:00:00 AM,Georgia,3
4/16/2020 12:00:00 AM,Georgia,4
4/16/2020 12:00:00 AM,Georgia,5
4/16/2020 12:00:00 AM,Georgia,6
4/16/2020 12:00:00 AM,Georgia,7
4/16/2020 12:00:00 AM,Georgia,8
4/16/2020 12:00:00 AM,Georgia,9
4/16/2020 12:00:00 AM,Georgia,11
4/16/2020 12:00:00 AM,Georgia,12
4/16/2020 12:00:00 AM,Georgia,13
4/16/2020 12:00:00 AM,Georgia,14
4/16/2020 12:00:00 AM,Georgia,15
4/16/2020 12:00:00 AM,Georgia,21
4/16/2020 12:00:00 AM,Georgia,22
4/16/2020 12:00:00 AM,Georgia,32
4/16/2020 12:00:00 AM,Georgia,49
4/16/2020 12:00:00 AM,Georgia,66
4/16/2020 12:00:00 AM,Georgia,88
4/17/2020 12:00:00 AM,Georgia,1
4/17/2020 12:00:00 AM,Georgia,2
4/17/2020 12:00:00 AM,Georgia,3
4/17/2020 12:00:00 AM,Georgia,4
4/17/2020 12:00:00 AM,Georgia,5
4/17/2020 12:00:00 AM,Georgia,6
4/17/2020 12:00:00 AM,Georgia,7
4/17/2020 12:00:00 AM,Georgia,8
4/17/2020 12:00:00 AM,Georgia,10
4/17/2020 12:00:00 AM,Georgia,12
4/17/2020 12:00:00 AM,Georgia,13
4/17/2020 12:00:00 AM,Georgia,14
4/17/2020 12:00:00 AM,Georgia,15
4/17/2020 12:00:00 AM,Georgia,16
4/17/2020 12:00:00 AM,Georgia,22
4/17/2020 12:00:00 AM,Georgia,23
4/17/2020 12:00:00 AM,Georgia,36
4/17/2020 12:00:00 AM,Georgia,51
4/17/2020 12:00:00 AM,Georgia,74
4/17/2020 12:00:00 AM,Georgia,91
4/18/2020 12:00:00 AM,Georgia,1
4/18/2020 12:00:00 AM,Georgia,2
4/18/2020 12:00:00 AM,Georgia,3
4/18/2020 12:00:00 AM,Georgia,4
4/18/2020 12:00:00 AM,Georgia,5
4/18/2020 12:00:00 AM,Georgia,6
4/18/2020 12:00:00 AM,Georgia,7
4/18/2020 12:00:00 AM,Georgia,8
4/18/2020 12:00:00 AM,Georgia,9
4/18/2020 12:00:00 AM,Georgia,10
4/18/2020 12:00:00 AM,Georgia,13
4/18/2020 12:00:00 AM,Georgia,14
4/18/2020 12:00:00 AM,Georgia,15
4/18/2020 12:00:00 AM,Georgia,17
4/18/2020 12:00:00 AM,Georgia,22
4/18/2020 12:00:00 AM,Georgia,23
4/18/2020 12:00:00 AM,Georgia,24
4/18/2020 12:00:00 AM,Georgia,36
4/18/2020 12:00:00 AM,Georgia,51
4/18/2020 12:00:00 AM,Georgia,74
4/18/2020 12:00:00 AM,Georgia,91
